1010000000000000000000,3542       RUSSELL              ST,,HOUSTON,TX,770264704,957877905,2,Active,Residential,ERCOT,NS,NORTHSIDE,Y,,Residential,Y,AMSR,N
1010000000000000000000,2004       STAPLES              ST,,HOUSTON,TX,770267510,957877905,2,Active,Residential,ERCOT,BH,BRINGHURST,Y,,Residential,Y,AMSR,N
1010000000000000000000,2010       STAPLES              ST,,HOUSTON,TX,770267510,957877905,2,Active,Residential,ERCOT,BH,BRINGHURST,Y,,Residential,Y,AMSR,N
1010000000000000000000,8220       LOUETTA              RD,,SPRING,TX,773797029,957877905,5,Active,Small Non-Residential,ERCOT,KI,KLEIN,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,4610       KASHMERE             ST,,HOUSTON,TX,770262812,957877905,2,De-Energized,Residential,ERCOT,NS,NORTHSIDE,Y,,Residential,Y,AMSR,N
1010000000000000000000,7989       ANGUS                ST,,HOUSTON,TX,770285355,957877905,3,Active,Residential,ERCOT,LB,LIBERTY,Y,,Residential,Y,AMSR,Y
1010000000000000000000,14725       ORMEL                ST,,HOUSTON,TX,770391012,957877905,4,Active,Small Non-Residential,ERCOT,AD,ALDINE,Y,,Medium Non-Residential,Y,AMSM,N
1010000000000000000000,13602       LUTHE                RD,,HOUSTON,TX,770392818,957877905,4,Active,Small Non-Residential,ERCOT,AD,ALDINE,Y,,Residential,Y,AMSR,N
1010000000000000000000,15822       HENRY                RD,,HOUSTON,TX,770604528,957877905,4,Active,Residential,ERCOT,AD,ALDINE,Y,,Residential,Y,AMSR,N
1010000000000000000000,3707       PEAR MEADOW          LN,,HOUSTON,TX,770395823,957877905,4,Active,Residential,ERCOT,LA,LAUDER,Y,,Residential,Y,AMSR,N
1010000000000000000000,6905       BACHER               ST,,HOUSTON,TX,770283415,957877905,3,Active,Residential,ERCOT,LB,LIBERTY,Y,,Residential,Y,AMSR,N
1010000000000000000000,4613       PLAAG                ST,,HOUSTON,TX,770165620,957877905,3,Active,Residential,ERCOT,BE,BERTWOOD,Y,,Residential,Y,AMSR,N
1010000000000000000000,9219       WOODLYN              RD,,HOUSTON,TX,770783928,957877905,3,Active,Residential,ERCOT,GW,GLENWOOD,Y,,Residential,Y,AMSR,N
1010000000000000000000,16602       HENRY MORGAN,,GALVESTON,TX,775540000,957877905,2,De-Energized,Residential,ERCOT,STW,STEWART,Y,"06/29/2018,Move In",Residential,Y,AMSR,N
1010000000000000000000,6215       LOCKWOOD             DR,,HOUSTON,TX,770261831,957877905,2,De-Energized,Residential,ERCOT,LB,LIBERTY,Y,,Residential,Y,AMSR,N
1010000000000000000000,501    S  CIRCLE               DR,,BAYTOWN,TX,775207239,957877905,3,Active,Residential,ERCOT,CD,CEDAR BAYOU,Y,,Residential,Y,AMSR,Y
1010000000000000000000,14102    W  BEACH,,GALVESTON,TX,775548836,957877905,2,De-Energized,Residential,ERCOT,STW,STEWART,Y,,Residential,Y,AMSR,N
1010000000000000000000,9830       CHEROKEE             ST,,BAYTOWN,TX,775215056,957877905,5,Active,Residential,ERCOT,MB,MONT BELVIEU,Y,,Residential,Y,AMSR,N
1010000000000000000000,10110       BAUMAN               RD,,HOUSTON,TX,770764308,957877905,4,Active,Small Non-Residential,ERCOT,BY,BERRY,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,519       WILSON               RD,,HUMBLE,TX,773385036,957877905,2,Active,Residential,ERCOT,HB,HUMBLE,Y,,Residential,Y,AMSR,N
1010000000000000000000,624       BRANCH               ST,,WHARTON,TX,774883506,957877905,12,Active,Residential,ERCOT,WR,WHARTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,510       FUGATE               ST,,HOUSTON,TX,770095120,957877905,5,Inactive,Residential,ERCOT,CR,CROCKETT REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,401       WALTON               ST,,HOUSTON,TX,770095134,957877905,5,Active,Residential,ERCOT,CR,CROCKETT REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,9824       FULTON               ST,,HOUSTON,TX,770764919,957877905,5,Active,Residential,ERCOT,BY,BERRY,Y,,Residential,Y,AMSR,N
1010000000000000000000,2742       DUNCAN               DR,,FREEPORT,TX,775417670,957877905,4,Active,Residential,ERCOT,VL,VELASCO,Y,,Residential,Y,AMSR,Y
1010000000000000000000,4907       BIG REEF             DR,,BACLIFF,TX,775182428,957877905,4,Active,Residential,ERCOT,PHR,PH ROBINSON,Y,,Residential,Y,AMSR,N
1010000000000000000000,8107       GLENCLIFFE           LN,,HOUSTON,TX,770703613,957877905,7,Active,Residential,ERCOT,WLO,WILLOW REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,6714       GENTLE BEND          DR,,HOUSTON,TX,770691716,957877905,7,Active,Residential,ERCOT,THW,TH WHARTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,6158       CEDAR CREEK          DR,,HOUSTON,TX,770571802,957877905,13,Active,Residential,ERCOT,UL,ULRICH,Y,,Residential,Y,AMSM,N
1010000000000000000000,13189       VETERANS MEMORIAL    DR,,HOUSTON,TX,770141900,957877905,7,De-Energized,Small Non-Residential,ERCOT,BA,BAMMEL,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,8314       DOUBLE               ST,,HOUSTON,TX,770886123,957877905,6,De-Energized,Residential,ERCOT,LK,LITTLE YORK,Y,,Residential,Y,AMSR,N
1010000000000000000000,821       GREEN MEADOW         LN,,HOUSTON,TX,770912339,957877905,6,Active,Residential,ERCOT,LK,LITTLE YORK,Y,,Residential,Y,AMSR,Y
1010000000000000000000,5915       BENT BOUGH           LN,,HOUSTON,TX,770886710,957877905,6,De-Energized,Residential,ERCOT,DH,DEIHL,Y,,Residential,Y,AMSR,N
1010000000000000000000,842       JUNELL               ST,,HOUSTON,TX,770886300,957877905,6,Active,Residential,ERCOT,LK,LITTLE YORK,Y,,Residential,Y,AMSR,N
1010000000000000000000,1315       BETHLEHEM            ST,,HOUSTON,TX,770181901,957877905,7,Active,Residential,ERCOT,WO,WHITE OAK,Y,,Residential,Y,AMSR,N
1010000000000000000000,6311    W  MONTGOMERY           RD,,HOUSTON,TX,770913337,957877905,7,De-Energized,Small Non-Residential,ERCOT,LK,LITTLE YORK,Y,,Small Non-Residential,Y,AMSR,N
1010000000000000000000,5125       LIDO                 LN,,HOUSTON,TX,770925261,957877905,8,De-Energized,Residential,ERCOT,DH,DEIHL,Y,,Residential,Y,AMSR,N
1010000000000000000000,1915       ANTOINE              DR,,HOUSTON,TX,770551803,957877905,8,De-Energized,Residential,ERCOT,TO,TODD,Y,,Residential,Y,AMSR,N
1010000000000000000000,3502       TIERWOOD             CT,,HOUSTON,TX,770682004,957877905,6,De-Energized,Residential,ERCOT,BA,BAMMEL,Y,,Residential,Y,AMSR,N
1010000000000000000000,2207       PARKDALE             DR,,KINGWOOD,TX,773392350,957877905,3,Active,Residential,ERCOT,KW,KINGWOOD,Y,,Residential,Y,AMSR,N
1010000000000000000000,217       CRESCENT             DR,,PASADENA,TX,775063407,957877905,20,Active,Residential,ERCOT,PA,PASADENA,Y,,Residential,Y,AMSR,N
1010000000000000000000,2328       44TH                 ST,,GALVESTON,TX,775507313,957877905,13,Active,Residential,ERCOT,GA,WEST GALVESTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,2208       43RD                 ST,,GALVESTON,TX,775507305,957877905,13,Active,Residential,ERCOT,GA,WEST GALVESTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,3226       LITTLE BEAR          DR,,KINGWOOD,TX,773392409,957877905,3,Active,Residential,ERCOT,KW,KINGWOOD,Y,,Residential,Y,AMSR,N
1010000000000000000000,8314       SPRING WIND          DR,,HOUSTON,TX,770401414,957877905,9,Active,Residential,ERCOT,FR,FAIRBANKS,Y,,Residential,Y,AMSR,N
1010000000000000000000,8438       PARASOL              LN,,HOUSTON,TX,770648149,957877905,9,Active,Residential,ERCOT,FR,FAIRBANKS,Y,,Residential,Y,AMSR,N
1010000000000000000000,250       PLANTATION           RD,,HOUSTON,TX,770246218,957877905,9,Active,Residential,ERCOT,EC,ECHO,Y,,Residential,Y,AMSM,N
1010000000000000000000,11527    S  KIRKWOOD             RD,,STAFFORD,TX,774771303,957877905,15,Active,Residential,ERCOT,RO,ROARK,Y,,Residential,Y,AMSR,N
1010000000000000000000,10816    W  BELLFORT             ST,,HOUSTON,TX,770994751,957877905,15,Active,Small Non-Residential,ERCOT,RO,ROARK,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,4007       GREENBRIAR           DR   A,,STAFFORD,TX,774773923,957877905,16,Active,Small Non-Residential,ERCOT,DL,DEWALT,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,1212       DAMON                ST,,ROSENBERG,TX,774713713,957877905,8,Active,Residential,ERCOT,RS,ROSENBERG,Y,,Residential,Y,AMSR,N
1010000000000000000000,12423       VERDE GLEN           LN,,HOUSTON,TX,770712919,957877905,16,Active,Residential,ERCOT,BL,BLUERIDGE,Y,,Residential,Y,AMSR,Y
1010000000000000000000,10402       BEN VENUE            ST,,CROSBY,TX,775327006,957877905,14,Active,Residential,ERCOT,CS,CROSBY,Y,,Residential,Y,AMSR,N
1010000000000000000000,518       SEAGROVE             ST,,LA PORTE,TX,775717216,957877905,16,Active,Residential,ERCOT,LP,LA PORTE,Y,,Residential,Y,AMSR,N
1010000000000000000000,1281/2 E  23RD                 ST,,HOUSTON,TX,770082514,957877905,5,De-Energized,Residential,ERCOT,AN,AIRLINE REIT,Y,"06/29/2018,Move In",Residential,Y,AMSR,N
1010000000000000000000,6251       WESTHEIMER           RD,,HOUSTON,TX,770574415,957877905,13,Active,Residential,ERCOT,UL,ULRICH,Y,,Residential,Y,AMSR,N
1010000000000000000000,50191/2    LOUISE               ST,,SEABROOK,TX,775861959,957877905,14,Active,Residential,ERCOT,BW,BAYWAY,Y,,Residential,Y,AMSR,N
1010000000000000000000,14730       KUYKENDAHL           RD,,HOUSTON,TX,770905202,957877905,6,Active,Small Non-Residential,ERCOT,GZ,GEARS,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,1141    E  16TH                 ST,,HOUSTON,TX,770093603,957877905,5,Inactive,Residential,ERCOT,AN,AIRLINE REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,4920       MARABLE              DR,,HOUSTON,TX,770222520,957877905,5,Active,Small Non-Residential,ERCOT,AN,AIRLINE REIT,Y,,Medium Non-Residential,Y,AMSM,N
1010000000000000000000,4020       FIG ORCHARD          RD,,HIGHLANDS,TX,775623337,957877905,14,Active,Residential,ERCOT,HNY,HANEY REIT,Y,"06/29/2018,Move In",Residential,Y,AMSR,N
1010000000000000000000,2224       ARLINGTON            ST,,HOUSTON,TX,770082614,957877905,5,Active,Residential,ERCOT,AN,AIRLINE REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,634    W  27TH                 ST,,HOUSTON,TX,770081912,957877905,6,Active,Small Non-Residential,ERCOT,WO,WHITE OAK,Y,,Small Non-Residential,Y,AMSR,N
1010000000000000000000,14732       PERTHSHIRE           RD   A,,HOUSTON,TX,770797623,957877905,13,Active,Residential,ERCOT,ME,MEMORIAL,Y,,Residential,Y,AMSR,N
1010000000000000000000,2114       HOLLOW HOOK          RD,,HOUSTON,TX,770806303,957877905,11,Active,Residential,ERCOT,CB,CAMPBELL,Y,,Residential,Y,AMSR,Y
1010000000000000000000,4402       AVENUE K,,GALVESTON,TX,775503720,957877905,15,Active,Residential,ERCOT,GL,GALVESTON 26TH STREET,Y,,Residential,Y,AMSR,N
1010000000000000000000,6426       REDDING SPRINGS      LN,,HOUSTON,TX,770862847,957877905,7,Active,Residential,ERCOT,THW,TH WHARTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,10119       EMERALD OAKS         DR   C,,HOUSTON,TX,770705388,957877905,7,Active,Residential,ERCOT,THW,TH WHARTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,6615       DESERT ROSE          LN,,HOUSTON,TX,770862817,957877905,7,Active,Residential,ERCOT,THW,TH WHARTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,233       HINKEN               ST,,CLUTE,TX,775315506,957877905,9,Active,Residential,ERCOT,BZ,BRAZOSPORT,Y,,Residential,Y,AMSR,N
1010000000000000000000,21051       FLAMING ARROW        TRL,,CROSBY,TX,775323289,957877905,8,Active,Residential,ERCOT,AT,ATASCOCITA,Y,,Residential,Y,AMSR,N
1010000000000000000000,10318       PINE FOREST          RD,,HOUSTON,TX,770421538,957877905,13,Active,Residential,ERCOT,HY,HAYES,Y,,Residential,Y,AMSM,N
1010000000000000000000,1803       BRIARPARK            DR,,HOUSTON,TX,770422101,957877905,13,Active,Residential,ERCOT,HY,HAYES,Y,,Residential,Y,AMSR,N
1010000000000000000000,10607       LONGMONT             DR,,HOUSTON,TX,770422309,957877905,13,Active,Residential,ERCOT,HY,HAYES,Y,,Residential,Y,AMSR,N
1010000000000000000000,1906       ASHFORD HOLLOW       LN,,HOUSTON,TX,770774812,957877905,14,Active,Residential,ERCOT,WI,WESTHEIMER,Y,,Residential,Y,AMSR,N
1010000000000000000000,2902       SHADOW TRAIL         DR,,HOUSTON,TX,770821906,957877905,14,Active,Residential,ERCOT,WI,WESTHEIMER,Y,,Residential,Y,AMSR,Y
1010000000000000000000,204       DOGWOOD              ST,,LAKE JACKSON,TX,775664510,957877905,10,De-Energized,Residential,ERCOT,LJ,LAKE JACKSON,Y,,Residential,Y,AMSR,N
1010000000000000000000,16706       VILLAGE TRACE        DR,,HOUSTON,TX,770535055,957877905,17,Active,Residential,ERCOT,TV,TELVIEW,Y,,Residential,Y,AMSR,N
1010000000000000000000,16322       CLEARMONT            DR,,HOUSTON,TX,770534403,957877905,17,Active,Residential,ERCOT,TV,TELVIEW,Y,,Residential,Y,AMSR,N
1010000000000000000000,5339       MADDEN               LN,,HOUSTON,TX,770482701,957877905,16,De-Energized,Residential,ERCOT,CC,CHOCOLATE BAYOU,Y,,Residential,Y,AMSR,N
1010000000000000000000,5213       ANZIO                RD,,HOUSTON,TX,770332601,957877905,16,Active,Residential,ERCOT,HM,HOLMES,Y,,Residential,Y,AMSR,N
1010000000000000000000,6107       ROCKBOURNE           DR,,HUMBLE,TX,773961343,957877905,3,Active,Residential,ERCOT,LW,LOCKWOOD,Y,,Residential,Y,AMSR,N
1010000000000000000000,16819       BLACKHAWK            BLVD,,FRIENDSWOOD,TX,775463405,957877905,20,Active,Residential,ERCOT,FW,FRIENDSWOOD REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,3813       PALM                 ST,,HOUSTON,TX,770046530,957877905,15,Active,Residential,ERCOT,BG,BLODGETT,Y,,Residential,Y,AMSR,N
1010000000000000000000,13       ALVA                 ST,,BAYTOWN,TX,775203084,957877905,12,Active,Residential,ERCOT,CD,CEDAR BAYOU,Y,,Residential,Y,AMSR,N
1010000000000000000000,961       BONITA               ST,,HITCHCOCK,TX,775632702,957877905,16,Active,Residential,ERCOT,LM,LA MARQUE,Y,,Residential,Y,AMSR,N
1010000000000000000000,11302       BARRETT BRAE         DR,,HOUSTON,TX,770724208,957877905,15,De-Energized,Residential,ERCOT,AF,ALIEF,Y,,Residential,Y,AMSR,N
1010000000000000000000,3522       BRADFORD             ST,,HOUSTON,TX,770251330,957877905,14,De-Energized,Residential,ERCOT,BR,BRAYS,Y,,Residential,Y,AMSR,N
1010000000000000000000,2701       GLEN HAVEN           BLVD,,HOUSTON,TX,770252133,957877905,14,Active,Residential,ERCOT,FAN,FANNIN REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,10022       VILLA LEA            LN,,HOUSTON,TX,770711216,957877905,13,Active,Residential,ERCOT,FD,FONDREN,Y,,Residential,Y,AMSR,N
1010000000000000000000,9306       BONHOMME             RD,,HOUSTON,TX,770746616,957877905,13,Active,Residential,ERCOT,FD,FONDREN,Y,,Residential,Y,AMSR,N
1010000000000000000000,10406       SHADOW WOOD          DR,,HOUSTON,TX,770432822,957877905,8,Active,Residential,ERCOT,SR,SAUER,Y,,Residential,Y,AMSR,N
1010000000000000000000,7315       COOK                 RD,,HOUSTON,TX,770722232,957877905,15,De-Energized,Residential,ERCOT,AF,ALIEF,Y,,Residential,Y,AMSR,N
1010000000000000000000,12703       TENNIS               DR,,HOUSTON,TX,770992925,957877905,15,De-Energized,Residential,ERCOT,CE,CLODINE,Y,,Residential,Y,AMSR,N
1010000000000000000000,1741       HOLLISTER            ST,,HOUSTON,TX,770553126,957877905,8,De-Energized,Small Non-Residential,ERCOT,CB,CAMPBELL,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,10110       PORTO RICO           RD,,HOUSTON,TX,770417540,957877905,10,Active,Residential,ERCOT,TAN,TAN,Y,,Residential,Y,AMSR,Y
1010000000000000000000,6630       ROLLA                ST,,HOUSTON,TX,770557122,957877905,9,De-Energized,Residential,ERCOT,WT,WIRT,Y,,Residential,Y,AMSR,N
1010000000000000000000,6919       RATON                ST,,HOUSTON,TX,770552226,957877905,9,Active,Residential,ERCOT,WT,WIRT,Y,,Residential,Y,AMSR,N
1010000000000000000000,13602       PINEROCK             LN,,HOUSTON,TX,770795914,957877905,9,Active,Residential,ERCOT,BM,BRITMOORE,Y,,Residential,Y,AMSR,N
1010000000000000000000,18031       HOLLY FOREST         DR,,HOUSTON,TX,770845929,957877905,10,Active,Residential,ERCOT,GE,GERTIE,Y,,Residential,Y,AMSR,N
1010000000000000000000,5403       SUNVIEW              DR,,HOUSTON,TX,770843175,957877905,10,De-Energized,Residential,ERCOT,ADK,ADDICKS,Y,,Residential,Y,AMSR,N
1010000000000000000000,15823       OAKENDELL            DR,,HOUSTON,TX,770843026,957877905,10,Active,Residential,ERCOT,GE,GERTIE,Y,,Residential,Y,AMSR,N
1010000000000000000000,3001/2    FM 1960              RD,,HOUSTON,TX,770731810,957877905,4,Active,Small Non-Residential,ERCOT,WF,WESTFIELD,Y,,Small Non-Residential,Y,AMSR,N
1010000000000000000000,1026    W  8TH                  ST,,FREEPORT,TX,775415440,957877905,19,Active,Residential,ERCOT,FP,FREEPORT,Y,,Residential,Y,AMSR,N
1010000000000000000000,23506       PEBWORTH             PL,,SPRING,TX,773736648,957877905,3,De-Energized,Residential,ERCOT,TWG,TREASCHWIG,Y,,Residential,Y,AMSR,N
1010000000000000000000,2522       LOYANNE              DR,,SPRING,TX,773736283,957877905,5,Active,Residential,ERCOT,WF,WESTFIELD,Y,,Residential,Y,AMSR,N
1010000000000000000000,11522       MEADOW               LN   C,,STAFFORD,TX,774771285,957877905,16,De-Energized,Residential,ERCOT,STF,STAFFORD,Y,,Residential,Y,AMSR,N
1010000000000000000000,11411       WAXWOOD              DR,,HOUSTON,TX,770895313,957877905,19,De-Energized,Residential,ERCOT,HA,HALL,Y,,Residential,Y,AMSR,N
1010000000000000000000,801       VISTA                RD,,PASADENA,TX,775041503,957877905,21,Active,Residential,ERCOT,SP,SPENCER REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,11326       SAGEKING             DR,,HOUSTON,TX,770894332,957877905,19,Active,Residential,ERCOT,HA,HALL,Y,,Residential,Y,AMSR,N
1010000000000000000000,10607       SAGEROCK             DR,,HOUSTON,TX,770895218,957877905,19,Active,Residential,ERCOT,HA,HALL,Y,,Residential,Y,AMSR,N
1010000000000000000000,8020       STEWART              RD,,GALVESTON,TX,775518914,957877905,21,Active,Small Non-Residential,ERCOT,MDY,MOODY REIT,Y,,Medium Non-Residential,Y,AMSM,N
1010000000000000000000,12009       ALMEDA GENOA         RD,,HOUSTON,TX,770344529,957877905,20,Active,Small Non-Residential,ERCOT,SH,SOUTH HOUSTON,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,12434       PALMBEACH            ST,,HOUSTON,TX,770343822,957877905,20,Active,Residential,ERCOT,SH,SOUTH HOUSTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,2103       MARSHALL             ST,,PASADENA,TX,775063004,957877905,20,Active,Residential,ERCOT,WE,WITTER,Y,,Residential,Y,AMSR,N
1010000000000000000000,2608       MORNINGSIDE          LN,,PASADENA,TX,775063929,957877905,20,Active,Residential,ERCOT,SB,STRAWBERRY BELT,Y,,Residential,Y,AMSR,N
1010000000000000000000,4731       WYNNVIEW             DR,,FRIENDSWOOD,TX,775463154,957877905,20,Active,Residential,ERCOT,PJ,PILGRIM,Y,,Residential,Y,AMSR,N
1010000000000000000000,4006       DOVER                ST,,DEER PARK,TX,775366160,957877905,21,Active,Residential,ERCOT,FT,FAIRMONT,Y,,Residential,Y,AMSR,N
1010000000000000000000,2103       ROSEMEAD             DR,,PASADENA,TX,775062830,957877905,20,Active,Residential,ERCOT,WE,WITTER,Y,,Residential,Y,AMSR,N
1010000000000000000000,2221       PLUNKETT             ST,,DEER PARK,TX,775365721,957877905,21,Active,Residential,ERCOT,DE,DEER PARK,Y,,Residential,Y,AMSR,N
1010000000000000000000,2128       DEWBERRY             LN,,PASADENA,TX,775024007,957877905,21,Active,Residential,ERCOT,SP,SPENCER REIT,Y,,Residential,Y,AMSR,N
1010000000000000000000,7535       MARBLE GLEN          LN,,HOUSTON,TX,770951554,957877905,9,Active,Residential,ERCOT,GE,GERTIE,Y,,Residential,Y,AMSR,N
1010000000000000000000,2825       51ST                 ST,,GALVESTON,TX,775515908,957877905,17,Active,Residential,ERCOT,GA,WEST GALVESTON,Y,,Residential,Y,AMSR,N
1010000000000000000000,5210       SHIRLEY              ST,,BAYTOWN,TX,775211838,957877905,21,Active,Residential,ERCOT,HL,HIGHLANDS,Y,,Residential,Y,AMSR,N
1010000000000000000000,2612       HARRIS               AVE,,PASADENA,TX,775063963,957877905,20,Active,Residential,ERCOT,SB,STRAWBERRY BELT,Y,,Residential,Y,AMSR,N
1010000000000000000000,115       DRAKE ELM            CT,,SUGAR LAND,TX,774795033,957877905,15,Active,Residential,ERCOT,CRB,CRABB RIVER ROAD,Y,,Residential,Y,AMSR,N
1010000000000000000000,3603       RIO VISTA            ST,,HOUSTON,TX,770211511,957877905,15,Active,Residential,ERCOT,BG,BLODGETT,Y,,Residential,Y,AMSM,N
1010000000000000000000,3636    N  MAIN                 ST,,HOUSTON,TX,770095433,957877905,5,Active,Small Non-Residential,ERCOT,CR,CROCKETT REIT,Y,,Medium Non-Residential,Y,AMSM,N
1010000000000000000000,14607       SANDY CREEK          DR,,HOUSTON,TX,770702366,957877905,18,Active,Residential,ERCOT,KL,KLUGE,Y,,Residential,Y,AMSR,N
1010000000000000000000,5207       CASTLECREEK          LN,,HOUSTON,TX,770533640,957877905,17,Active,Residential,ERCOT,IR,INTERMEDIATE,Y,,Residential,Y,AMSR,N
1010000000000000000000,19119       MILL FERRY           LN,,KATY,TX,774495245,957877905,11,Active,Residential,ERCOT,GE,GERTIE,Y,,Residential,Y,AMSR,N
1010000000000000000000,17311       EMERALD ISLE         DR,,HOUSTON,TX,770954401,957877905,9,Active,Residential,ERCOT,FRY,FRY,Y,,Residential,Y,AMSR,N
1010000000000000000000,7802       POUTER               DR,,HOUSTON,TX,770835120,957877905,14,Active,Residential,ERCOT,BAR,BARKER,Y,,Residential,Y,AMSR,Y
1010000000000000000000,8620       LONG POINT           RD,,HOUSTON,TX,770553002,957877905,8,De-Energized,Small Non-Residential,ERCOT,WT,WIRT,Y,,Small Non-Residential,Y,AMSM,N
1010000000000000000000,11011       ELM BRIDGE           CT,,HOUSTON,TX,770653226,957877905,10,Active,Residential,ERCOT,CYF,CYFAIR,Y,,Residential,Y,AMSR,Y
1010000000000000000000,2754       QUARRY HILL          RD,,SUGAR LAND,TX,774784318,957877905,15,Active,Residential,ERCOT,DL,DEWALT,Y,,Residential,Y,AMSR,N
1010000000000000000000,8830       ROOS                 RD,,HOUSTON,TX,770365340,957877905,13,Active,Residential,ERCOT,JN,JEANETTA,Y,,Residential,Y,AMSR,N
1010000000000000000000,5762       FONTENELLE           DR,,HOUSTON,TX,770355522,957877905,17,Active,Residential,ERCOT,BL,BLUERIDGE,Y,,Residential,Y,AMSR,N
1010000000000000000000,3511       GOLDEN TEE           LN,,MISSOURI CITY,TX,774594007,957877905,17,Active,Residential,ERCOT,QV,QUAIL VALLEY,Y,,Residential,Y,AMSR,N
1010000000000000000000,16415       BRAMBLING            DR,,HOUSTON,TX,770596035,957877905,20,Active,Residential,ERCOT,PO,POLARIS,Y,,Residential,Y,AMSR,N
1010000000000000000000,8006       TRIOLA               LN,,HOUSTON,TX,770366460,957877905,13,Active,Residential,ERCOT,JN,JEANETTA,Y,"06/29/2018,Move In",Residential,Y,AMSR,N
1010000000000000000000,7909       KENDALIA             DR,,HOUSTON,TX,770368715,957877905,13,Active,Residential,ERCOT,WW,WESTWOOD,Y,,Residential,Y,AMSR,N
1010000000000000000000,6201       FONDREN              RD,,HOUSTON,TX,770362902,957877905,12,Active,Residential,ERCOT,JN,JEANETTA,Y,,Residential,Y,AMSR,N
1010000000000000000000,14226       LANGBOURNE           DR,,HOUSTON,TX,770771415,957877905,14,Active,Residential,ERCOT,ME,MEMORIAL,Y,,Residential,Y,AMSR,N
1010000000000000000000,16242       VILLARET             DR,,HOUSTON,TX,770832222,957877905,14,Active,Residential,ERCOT,BAR,BARKER,Y,,Residential,Y,AMSR,N
